"area","ratio","height","azimuth","shell_wall","abs_wall","shell_roof","abs_roof","wwr_liv","wwr_dorm","u_window","shgc","open_factor","blind","mirror","dbt","phft","cgtt"
70.8515625,0.6208203125,3.019296875,246.178125,2,0.754109375,1,0.749234375,0.500609375,0.231265625,2.9982421875,0.37930078125,0.4737890625,0,0,17.1763242,62.4383561643836,50.9491588476386
122.8515625,0.6208203125,3.019296875,246.178125,2,0.754109375,1,0.749234375,0.500609375,0.231265625,2.9982421875,0.37930078125,0.4737890625,0,0,17.1763242,61.7751141552511,43.7136083526989
70.8515625,1.0077734375,3.019296875,246.178125,2,0.754109375,1,0.749234375,0.500609375,0.231265625,2.9982421875,0.37930078125,0.4737890625,0,0,17.1763242,62.8839421613394,49.5238122729717
70.8515625,0.6208203125,3.510859375,246.178125,2,0.754109375,1,0.749234375,0.500609375,0.231265625,2.9982421875,0.37930078125,0.4737890625,0,0,17.1763242,62.2492389649924,56.3206429825689
