"","uh_name","ph_inf","ph_sup","phft","t_max","t_min","cgtr_cooling","cgtr_heating","geometria","azimute","veneziana","componente","absortancia","vidro","open_fac","sombreamento","paf","solo","case","estado","floor","ph_inf_ref","ph_sup_ref","phft_ref","t_max_ref","t_min_ref","cgtr_cooling_ref","cgtr_heating_ref"
"11","10_SC",0.0337899543378995,0.0516894977168949,0.914520547945205,30.6161147725618,15.7225263557537,1539235838.55221,110844129.593498,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs39.txt","afn_openingfactor100.txt","u_shade_150_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",10,"SC","unique",0.077808219178082,0.150730593607306,0.771461187214612,33.8467584624967,12.7381641878874,5687283780.76555,856449344.631878
"12","10_TO",0,0.25310502283105,0.74689497716895,34.2913335286639,21.7308559450555,9715961608.54498,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs39.txt","afn_openingfactor100.txt","u_shade_150_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",10,"TO","unique",0,0.470296803652968,0.529703196347032,37.1294060171596,22.9477182217018,23576266928.519,0
"13","11_PR",0.256826484018265,0.0168949771689498,0.726278538812785,28.5309772664046,13.6831617688038,458257437.922181,1388629986.44118,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs39.txt","afn_openingfactor100.txt","u_shade_150_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",11,"PR","unique",0.259406392694064,0.041552511415525,0.699041095890411,31.4037336937177,12.8865280441075,1599647057.86488,3135382035.61185
"14","11_RJ",0.000639269406392693,0.178196347031964,0.821164383561644,34.4493540347192,17.9030586661732,6230727971.66394,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs39.txt","afn_openingfactor100.txt","u_shade_150_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",11,"RJ","unique",0,0.422648401826484,0.577351598173516,37.3091114728026,18.3237584482918,16140845724.051,0
"15","11_SC",0.052648401826484,0.0451369863013698,0.902214611872146,30.6915513263551,14.6731641398759,1489056631.15486,236115530.482884,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs39.txt","afn_openingfactor100.txt","u_shade_150_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",11,"SC","unique",0.077808219178082,0.150730593607306,0.771461187214612,33.8467584624967,12.7381641878874,5687283780.76555,856449344.631878
"16","11_TO",0,0.21486301369863,0.78513698630137,35.0468351262478,20.4896053889021,9296002211.25692,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs39.txt","afn_openingfactor100.txt","u_shade_150_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",11,"TO","unique",0,0.470296803652968,0.529703196347032,37.1294060171596,22.9477182217018,23576266928.519,0
"17","12_PR",0.162077625570776,0.0307077625570776,0.807214611872146,29.5477127047247,15.0701654380008,977895258.192759,574427900.252935,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",12,"PR","unique",0.259406392694064,0.041552511415525,0.699041095890411,31.4037336937177,12.8865280441075,1599647057.86488,3135382035.61185
"18","12_RJ",0,0.292990867579909,0.707009132420091,35.3300782522127,18.2298257306994,9107962678.12234,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",12,"RJ","unique",0,0.422648401826484,0.577351598173516,37.3091114728026,18.3237584482918,16140845724.051,0
"19","12_SC",0.0260730593607306,0.0824200913242008,0.891506849315069,31.6500499121284,15.7526936074418,2777286614.60623,77596644.9885287,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",12,"SC","unique",0.077808219178082,0.150730593607306,0.771461187214612,33.8467584624967,12.7381641878874,5687283780.76555,856449344.631878
"20","12_TO",0,0.273721461187215,0.726278538812785,35.6882142469191,21.8098639035544,11476245775.0743,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",12,"TO","unique",0,0.470296803652968,0.529703196347032,37.1294060171596,22.9477182217018,23576266928.519,0
"21","13_PR",0.20662100456621,0.0414155251141552,0.751963470319635,30.8533718037536,14.2189839849428,1748302992.42615,939985040.129746,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",13,"PR","unique",0.259406392694064,0.041552511415525,0.699041095890411,31.4037336937177,12.8865280441075,1599647057.86488,3135382035.61185
"22","13_RJ",0.000639269406392693,0.215525114155251,0.783835616438356,36.1293457547894,17.9145201716771,8487280998.89584,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",13,"RJ","unique",0,0.422648401826484,0.577351598173516,37.3091114728026,18.3237584482918,16140845724.051,0
"23","13_SC",0.0405936073059361,0.0771917808219178,0.882214611872146,31.9900576937187,14.7550787634213,3286237862.31922,165638428.573558,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",13,"SC","unique",0.077808219178082,0.150730593607306,0.771461187214612,33.8467584624967,12.7381641878874,5687283780.76555,856449344.631878
"24","13_TO",0,0.229497716894977,0.770502283105023,36.8969015437022,20.4763957093862,11212309861.0281,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",13,"TO","unique",0,0.470296803652968,0.529703196347032,37.1294060171596,22.9477182217018,23576266928.519,0
"25","14_PR",0.168675799086758,0.025,0.806324200913242,28.8193174810188,14.9940165947055,716280704.60508,619658744.042601,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_050_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",14,"PR","unique",0.259406392694064,0.041552511415525,0.699041095890411,31.4037336937177,12.8865280441075,1599647057.86488,3135382035.61185
"26","14_RJ",0,0.276986301369863,0.723013698630137,34.6668094020888,18.3325407314973,8406808063.48231,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_050_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",14,"RJ","unique",0,0.422648401826484,0.577351598173516,37.3091114728026,18.3237584482918,16140845724.051,0
"27","14_SC",0.0269634703196347,0.072808219178082,0.900228310502283,31.1260340879946,15.774728726644,2323150467.85719,81827474.4106298,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_050_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",14,"SC","unique",0.077808219178082,0.150730593607306,0.771461187214612,33.8467584624967,12.7381641878874,5687283780.76555,856449344.631878
"28","14_TO",0,0.266050228310502,0.733949771689497,35.0004079516982,21.7870327212239,10755821440.7905,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_050_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",14,"TO","unique",0,0.470296803652968,0.529703196347032,37.1294060171596,22.9477182217018,23576266928.519,0
"29","15_PR",0.215981735159817,0.03162100456621,0.752397260273973,30.0261883021882,14.0765522150065,1119270952.05814,1036115757.73927,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_050_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",15,"PR","unique",0.259406392694064,0.041552511415525,0.699041095890411,31.4037336937177,12.8865280441075,1599647057.86488,3135382035.61185
"30","15_RJ",0.000273972602739726,0.204543378995434,0.795182648401827,35.4739006005942,17.8584246140678,7671904563.8138,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_050_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",15,"RJ","unique",0,0.422648401826484,0.577351598173516,37.3091114728026,18.3237584482918,16140845724.051,0
"31","15_SC",0.0425114155251142,0.0676940639269406,0.889794520547945,31.3809712050849,14.7642343983602,2578636553.23832,177824408.790035,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_050_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",15,"SC","unique",0.077808219178082,0.150730593607306,0.771461187214612,33.8467584624967,12.7381641878874,5687283780.76555,856449344.631878
"32","15_TO",0,0.224429223744292,0.775570776255708,36.0296251094458,20.4793797170334,10401775404.7691,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_050_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",15,"TO","unique",0,0.470296803652968,0.529703196347032,37.1294060171596,22.9477182217018,23576266928.519,0
"33","16_PR",0.183470319634703,0.0166666666666667,0.79986301369863,28.0211243359063,14.8717909964137,416647815.698463,717385961.547427,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_150_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",16,"PR","unique",0.259406392694064,0.041552511415525,0.699041095890411,31.4037336937177,12.8865280441075,1599647057.86488,3135382035.61185
"34","16_RJ",0,0.25648401826484,0.74351598173516,33.9191897848713,18.3307686828268,7481654636.77426,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_150_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",16,"RJ","unique",0,0.422648401826484,0.577351598173516,37.3091114728026,18.3237584482918,16140845724.051,0
"35","16_SC",0.0294748858447489,0.0577397260273971,0.912785388127854,30.7048708296678,15.782647617678,1742294272.14119,91640966.7459,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_150_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",16,"SC","unique",0.077808219178082,0.150730593607306,0.771461187214612,33.8467584624967,12.7381641878874,5687283780.76555,856449344.631878
"36","16_TO",0,0.257283105022831,0.742716894977169,34.3989660929592,21.7524437176118,9939972388.54882,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_150_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",16,"TO","unique",0,0.470296803652968,0.529703196347032,37.1294060171596,22.9477182217018,23576266928.519,0
"37","17_PR",0.238013698630137,0.020662100456621,0.741324200913242,28.9992931237704,13.9017857410685,608023769.165481,1212804850.90624,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_150_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",17,"PR","unique",0.259406392694064,0.041552511415525,0.699041095890411,31.4037336937177,12.8865280441075,1599647057.86488,3135382035.61185
"38","17_RJ",0.00045662100456621,0.186575342465753,0.81296803652968,34.6681771878475,17.9125438452293,6590826054.80434,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_150_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",17,"RJ","unique",0,0.422648401826484,0.577351598173516,37.3091114728026,18.3237584482918,16140845724.051,0
"39","17_SC",0.0457077625570776,0.0513470319634703,0.902945205479452,30.810990588085,14.770663518187,1745248045.38852,197611461.146625,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_150_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",17,"SC","unique",0.077808219178082,0.150730593607306,0.771461187214612,33.8467584624967,12.7381641878874,5687283780.76555,856449344.631878
"40","17_TO",0,0.218470319634703,0.781529680365297,35.220950616066,20.4788871750792,9552834684.98362,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_fs87.txt","afn_openingfactor100.txt","u_shade_150_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",17,"TO","unique",0,0.470296803652968,0.529703196347032,37.1294060171596,22.9477182217018,23576266928.519,0
"41","18_PR",0.17283105022831,0.0236301369863014,0.803538812785388,28.8232299042743,15.037017014577,674721850.011448,612962394.127607,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",18,"PR","unique",0.259406392694064,0.041552511415525,0.699041095890411,31.4037336937177,12.8865280441075,1599647057.86488,3135382035.61185
"42","18_RJ",0,0.277283105022831,0.722716894977169,34.9028268550172,18.3589751207661,8450010747.71325,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",18,"RJ","unique",0,0.422648401826484,0.577351598173516,37.3091114728026,18.3237584482918,16140845724.051,0
"43","18_SC",0.0288812785388128,0.0676940639269406,0.903424657534247,31.4029103387893,15.8383339254404,2208258750.09244,82688914.8263377,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",18,"SC","unique",0.077808219178082,0.150730593607306,0.771461187214612,33.8467584624967,12.7381641878874,5687283780.76555,856449344.631878
"44","18_TO",0,0.267876712328767,0.732123287671233,35.3031238089884,21.8204908035749,10932860399.9709,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_fenes_17_geom_0_0_0.txt","g",18,"TO","unique",0,0.470296803652968,0.529703196347032,37.1294060171596,22.9477182217018,23576266928.519,0
"45","19_PR",0.219383561643836,0.027283105022831,0.753333333333333,29.6766251076016,14.2473122165926,933790368.021514,962929911.508434,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",19,"PR","unique",0.259406392694064,0.041552511415525,0.699041095890411,31.4037336937177,12.8865280441075,1599647057.86488,3135382035.61185
"46","19_RJ",0.000182648401826484,0.200388127853881,0.799429223744292,35.4950168845072,17.9666265109317,7450444300.41494,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",19,"RJ","unique",0,0.422648401826484,0.577351598173516,37.3091114728026,18.3237584482918,16140845724.051,0
"47","19_SC",0.0442237442922375,0.0589954337899544,0.896780821917808,31.3627293149926,14.9926931916761,2233319465.52282,166184172.82123,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",19,"SC","unique",0.077808219178082,0.150730593607306,0.771461187214612,33.8467584624967,12.7381641878874,5687283780.76555,856449344.631878
"48","19_TO",0,0.223173515981735,0.776826484018265,36.1128857571565,20.4981207859396,10285429757.4782,0,"u_g_geom_0_0_0.txt","rotation_000.txt","u_blind_on.txt","u_construction_sfiso.txt","abs_80.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","u_shade_000_geom_0_0_0.txt","u_wwr_50_geom_0_0_0.txt","g",19,"TO","unique",0,0.470296803652968,0.529703196347032,37.1294060171596,22.9477182217018,23576266928.519,0
