"","uh_name","ph_inf","ph_sup","phft","t_max","t_min","cgtr_cooling","cgtr_heating","geometria","azimute","veneziana","componente","absortancia","vidro","open_fac","sombreamento","paf","solo","case","estado","floor","uh_expo","uh_position","ph_inf_ref","ph_sup_ref","phft_ref","t_max_ref","t_min_ref","cgtr_cooling_ref","cgtr_heating_ref"
"34","CO_CANTO_11_16_RJ",0,0.326689497716895,0.673310502283105,33.8434073370864,18.1116245286489,7561455823.93769,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfar.txt","abs_60.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",16,"RJ","CO","CANTO","11",0,0.487191780821918,0.512808219178082,35.8952773242393,18.0533843086552,15112319844.3056,0
"35","CO_CANTO_11_16_SC",0.0302739726027397,0.128036529680365,0.841689497716895,30.5880685928602,14.4028425019405,2923343718.30193,179589416.239504,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfar.txt","abs_60.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",16,"SC","CO","CANTO","11",0.0615296803652968,0.248196347031963,0.69027397260274,32.3229933052659,12.7149643438659,6551854257.96882,5.58793544769287e-08
"36","CO_CANTO_11_16_TO",0,0.377557077625571,0.622442922374429,34.1062575382951,21.7783693181557,10345841628.7338,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfar.txt","abs_60.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",16,"TO","CO","CANTO","11",0,0.728264840182648,0.271735159817352,36.23219743107,23.8952644636311,24449922367.6842,7.07223080098629e-08
"37","CO_CANTO_11_17_PR",0.100159817351598,0.0267123287671233,0.873127853881278,29.0724718057255,15.0878292500646,751650559.913332,518893634.229984,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfar.txt","abs_60.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",17,"PR","CO","CANTO","11",0.190593607305936,0.0590410958904111,0.750365296803653,30.8498777765224,12.8838626138435,1699000841.78054,0
"38","CO_CANTO_11_17_RJ",0,0.248173515981735,0.751826484018265,33.6563290163625,18.0204684971017,6625506136.16367,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfar.txt","abs_60.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",17,"RJ","CO","CANTO","11",0,0.487191780821918,0.512808219178082,35.8952773242393,18.0533843086552,15112319844.3056,0
"39","CO_CANTO_11_17_SC",0.02837899543379,0.105867579908676,0.865753424657534,30.3539594986177,14.4423878919502,2777511330.00267,148430914.752711,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfar.txt","abs_60.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",17,"SC","CO","CANTO","11",0.0615296803652968,0.248196347031963,0.69027397260274,32.3229933052659,12.7149643438659,6551854257.96882,5.58793544769287e-08
"40","CO_CANTO_11_17_TO",0,0.296598173515982,0.703401826484018,33.8195712710423,20.505401290802,8918993352.20547,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfar.txt","abs_60.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",17,"TO","CO","CANTO","11",0,0.728264840182648,0.271735159817352,36.23219743107,23.8952644636311,24449922367.6842,7.07223080098629e-08
"41","CO_CANTO_11_18_PR",0.132009132420092,0.0131278538812785,0.85486301369863,28.172231449535,14.7814200510952,283714019.110844,780232082.271552,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfar.txt","abs_60.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",18,"PR","CO","CANTO","11",0.190593607305936,0.0590410958904111,0.750365296803653,30.8498777765224,12.8838626138435,1699000841.78054,0
"42","CO_CANTO_11_18_RJ",0,0.306415525114155,0.693584474885845,33.4195928053876,18.0793972001505,6788910617.98628,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfar.txt","abs_60.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",18,"RJ","CO","CANTO","11",0,0.487191780821918,0.512808219178082,35.8952773242393,18.0533843086552,15112319844.3056,0
"43","CO_CANTO_11_18_SC",0.033972602739726,0.10986301369863,0.856164383561644,30.2751362120673,14.4374555799221,2359049632.94628,199239474.64579,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfar.txt","abs_60.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",18,"SC","CO","CANTO","11",0.0615296803652968,0.248196347031963,0.69027397260274,32.3229933052659,12.7149643438659,6551854257.96882,5.58793544769287e-08
