"X","uh_name","ph_inf","ph_sup","phft","t_max","t_min","cgtr_cooling","cgtr_heating","geometria","azimute","veneziana","componente","absortancia","vidro","open_fac","sombreamento","paf","solo","case","estado","floor","ph_inf_ref","ph_sup_ref","phft_ref","t_max_ref","t_min_ref","cgtr_cooling_ref","cgtr_heating_ref","phft_dif","cgtr_dif","tmax_dif","tmin_dif","ratio","height","area","somb","wwr"
15,"1_SC",0.0444292237442922,0.0278767123287671,0.927694063926941,28.5662318965176,15.5006391276531,173.479516134714,50.5808874934903,"u_g_geom_1_0_0.txt","rotation_270.txt","u_blind_on.txt","u_construction_sfar.txt","abs_20.txt","glass_fs39.txt","afn_openingfactor045.txt","u_shade_150_geom_1_0_0.txt","u_wwr_10_geom_1_0_0.txt","g",1,"SC","unique",0.077123287671233,0.15851598173516,0.764360730593607,33.719837052895,12.6989227959893,1702.94418576313,243.870385498812,0.163333333333334,-44.6540738111389,-5.1536051563774,2.8017163316638,"1","0",38.58,"150","10"
6124,"562_PR",0.142442922374429,0.0364155251141553,0.821141552511416,29.190484924937,15.1002886660424,278.406459515344,146.631790998491,"u_g_geom_2_0_0.txt","rotation_090.txt","u_blind_on.txt","u_construction_sfar.txt","abs_80.txt","glass_double-fs87.txt","afn_openingfactor045.txt","u_shade_050_geom_2_0_0.txt","u_wwr_10_geom_2_0_0.txt","g",562,"PR","unique",0.258470319634703,0.044634703196347,0.69689497716895,30.8761833774232,12.7328286400251,499.587300041692,962.093491925297,0.124246575342466,-26.8699466421242,-1.6856984524862,2.3674600260173,"2","0",38.58,"050","10"
2254,"126_RS",0.187260273972603,0.0782876712328766,0.73445205479452,32.1897238315758,13.6214670784318,995.748510150617,540.425838260594,"u_g_geom_0_0_2.txt","rotation_180.txt","u_blind_on.txt","u_construction_sfar.txt","abs_60.txt","glass_double-fs87.txt","afn_openingfactor100.txt","u_shade_050_geom_0_0_2.txt","u_wwr_30_geom_0_0_2.txt","g",126,"RS","unique",0.258538812785388,0.173447488584475,0.568013698630137,36.7063168328841,10.2934132639339,3037.96219529206,1796.3414698638,0.166438356164383,-42.7440295067994,-4.5165930013083,3.3280538144979,"0","0",77.16,"050","30"
5689,"513_GO",0.00347031963470319,0.141118721461187,0.85541095890411,29.8462322980079,16.0928683930564,1686.521831011,14.9879063293272,"u_g_geom_1_1_0.txt","rotation_270.txt","u_blind_off.txt","u_construction_tijmacico20.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","u_shade_150_geom_1_1_0.txt","u_wwr_50_geom_1_1_0.txt","g",513,"GO","unique",0.00228310502283105,0.560068493150685,0.437648401826484,35.472793805519,16.1175128030454,8374.76705559928,12.235161776882,0.417762557077626,-173.289074132603,-5.6265615075111,-0.0246444099890013,"1","1",38.58,"150","50"
5690,"513_MA",0,0.139817351598173,0.860182648401826,30.2870156529404,24.1995339665904,2470.80239348441,0,"u_g_geom_1_1_0.txt","rotation_270.txt","u_blind_off.txt","u_construction_tijmacico20.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","u_shade_150_geom_1_1_0.txt","u_wwr_50_geom_1_1_0.txt","g",513,"MA","unique",0,0.835182648401826,0.164817351598174,34.924025462394,25.9666227608117,14919.2499927683,0,0.695365296803652,-322.66582683473,-4.6370098094536,-1.7670887942213,"1","1",38.58,"150","50"
995,"1109_MG",0.0114155251141553,0.0596803652968037,0.928904109589041,27.9502007433989,16.2878124021605,511.970779494742,45.3455923177489,"u_g_geom_0_1_0.txt","rotation_180.txt","u_blind_on.txt","u_construction_tijmacico20.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor045.txt","u_shade_150_geom_0_1_0.txt","u_wwr_30_geom_0_1_0.txt","g",1109,"MG","unique",0.00493150684931507,0.423584474885845,0.57148401826484,35.5347754139986,16.2142919342955,6531.03521080197,21.0200092736675,0.357420091324201,-155.384625408583,-7.5845746705997,0.0735204678650021,"0","1",38.58,"150","30"
3181,"230_RJ",0.000730593607305937,0.142557077625571,0.856712328767123,32.9304034039493,17.7646671890378,1745.22986383861,1.03842070527092,"u_g_geom_2_1_0.txt","rotation_180.txt","u_blind_off.txt","u_construction_sfar.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","u_shade_150_geom_2_1_0.txt","u_wwr_50_geom_2_1_0.txt","g",230,"RJ","unique",0.000639269406392693,0.445730593607306,0.553630136986301,36.8230550908435,17.5985224224249,7287.3092573585,2.44945651517013,0.303082191780822,-143.688191532654,-3.8926516868942,0.166144766612902,"2","1",38.58,"150","50"
6432,"597_TO",0,0.136826484018265,0.863173515981735,31.1481156663542,20.9559241251679,2177.43353544149,0,"u_g_geom_2_1_0.txt","rotation_180.txt","u_blind_on.txt","u_construction_tijmacico10.txt","abs_20.txt","glass_fs39.txt","afn_openingfactor100.txt","u_shade_050_geom_2_1_0.txt","u_wwr_50_geom_2_1_0.txt","g",597,"TO","unique",0,0.558721461187215,0.441278538812785,36.3771057922826,23.3958252729265,11410.8409557478,0,0.42189497716895,-239.331452055634,-5.2289901259284,-2.4399011477586,"2","1",38.58,"050","50"
